time,Bakke kirke_pm25,Bakke kirke_pm10,E6-Tiller_pm25,E6-Tiller_pm10,Elgeseter_pm25,Elgeseter_pm10,Torvet_pm25,Torvet_pm10,Bakke kirke_pm25_class,Bakke kirke_pm10_class,E6-Tiller_pm25_class,E6-Tiller_pm10_class,Elgeseter_pm25_class,Elgeseter_pm10_class,Torvet_pm25_class,Torvet_pm10_class,Bakke kirke_pm25_threshold,Bakke kirke_pm10_threshold,E6-Tiller_pm25_threshold,E6-Tiller_pm10_threshold,Elgeseter_pm25_threshold,Elgeseter_pm10_threshold,Torvet_pm25_threshold,Torvet_pm10_threshold
2019-01-01 00:00:00,6.279397816735783,6.684579998604374,38.254503,45.26257,10.591276,13.104349,2.7,2.7,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
2019-01-01 01:00:00,7.7241796965158525,10.375648945058645,27.107221,32.233713,12.389687,14.698171,13.9,14.7,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2019-01-01 02:00:00,6.451910109141987,7.760235154935744,2.838824,4.012663,2.723819,3.390164,2.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 03:00:00,5.830910484271151,7.412142577543209,4.249884,5.232421,1.271203,1.637168,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 04:00:00,7.11044639404699,6.755376513392836,2.294914,3.164277,0.444482,0.6361939999999999,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 05:00:00,7.938512623978763,3.636719108254512,0.0,0.5813,0.0,0.0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 06:00:00,6.343738787698207,8.883821912752483,0.0,0.0,0.496303,1.304214,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 07:00:00,5.681948091897102,9.899217162904586,2.329965,5.415219,1.21753,4.576076,4.9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 08:00:00,5.384096742814664,11.889038695050605,1.555688,4.952486,0.0,2.190572,4.1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 09:00:00,5.48640395292462,11.18097244888433,1.647108,3.729329,0.0,0.881131,2.9,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 10:00:00,5.6674968903712974,11.525438813921378,0.0,1.503546,0.0,2.053836,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 11:00:00,3.7880114158561193,10.8958383377796,0.0,1.655656,5.548275,10.315218,4.1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 12:00:00,3.8564593154822457,8.755249773285778,3.529242,6.940284,6.909206,13.245131,5.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 13:00:00,2.9145234689434742,7.989494786553261,1.878692,7.672573,6.014909,13.8186,6.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 14:00:00,3.5578394309094303,9.657418856882312,2.839953,8.920735,3.199871,10.17914,6.4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 15:00:00,3.420744808498549,10.286603213207512,4.650248,11.917143,3.398918,13.185234,6.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 16:00:00,1.3979847878147922,9.580096972160606,6.272717,14.578207,8.330725,19.271381,7.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 17:00:00,2.698668313879037,8.344194465354544,6.044801,13.871466,1.896959,10.376788,7.3,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 18:00:00,4.494644155617654,9.34827879000563,4.824917,9.499335,1.353909,6.822284,6.0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 19:00:00,4.353379910796587,8.699264423275274,4.348462,10.234603,1.548683,7.53407,5.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 20:00:00,4.650598072570307,10.467278102244126,6.288099,12.858393,0.0,5.305289,5.9,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 21:00:00,4.16064761565002,10.480886037560996,7.82342,14.852802,3.614023,10.04219,7.7,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 22:00:00,4.769168548317814,12.269342179969907,4.585425,9.91351,0.0,3.63416,5.3,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01 23:00:00,6.3679520500665925,11.331729531313377,3.647984,7.425215,2.297116,6.096328,4.6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 00:00:00,5.653297830984776,9.2471112142748,6.086532,8.289394,3.953216,6.634304,3.8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 01:00:00,7.5755474716758515,12.977133381953406,5.905808,7.121921,0.0,1.607755,2.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 02:00:00,7.0225560113214645,11.444141758979214,1.450972,3.564092,3.123166,5.327328,2.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 03:00:00,7.3277669421951135,12.4616097904209,1.107983,3.16236,2.230954,4.060426,2.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 04:00:00,7.308633435752837,27.18942054541133,3.843677,6.059165,0.0,2.244939,3.2,3.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-02 05:00:00,7.2513168987032275,8.630915233146741,2.207465,4.544641,1.443188,4.088465,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 06:00:00,7.156545633166646,8.88078363398925,1.097676,4.008749,1.434015,3.319851,3.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 07:00:00,0.0,0.0,2.929654,10.304238,1.42685,5.139902,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 08:00:00,3.722911088861524,9.042491845749982,5.197013,14.686685,2.587552,10.2446,2.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 09:00:00,3.816525547356299,12.256904426169683,3.373745,11.008243,0.497106,8.027206,3.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 10:00:00,4.419825126072438,8.492744620267908,3.085598,6.002055,3.039832,10.595825,3.9,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 11:00:00,4.971421504086859,8.595909997543401,1.924273,5.492263,7.059455,13.349479,3.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 12:00:00,5.264151106104578,8.757110763447539,2.184997,9.105103,1.737857,7.133672,2.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 13:00:00,6.607210917408534,9.61162328974148,4.194685,10.880042,1.246195,4.467624,2.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 14:00:00,7.013464246235674,7.177658527869897,6.560694,11.350239,0.0,1.069217,2.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 15:00:00,6.6746832554655535,6.695524198528355,2.677157,9.768115,1.815594,5.585686,3.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 16:00:00,7.790497571222522,7.444829482076216,2.951102,10.436695,3.018228,5.883716,2.3,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 17:00:00,6.760729153014172,8.088901582018378,0.647036,8.681885,2.632997,5.245954,3.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 18:00:00,7.41438782538126,9.073184146926495,1.384462,5.860593,1.059052,2.933441,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 19:00:00,7.215187527735367,9.314846707628586,5.546234,8.165788,0.0,1.304499,2.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 20:00:00,6.762191811791158,8.655651441884592,3.986451,6.981485,0.0,0.626917,2.0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 21:00:00,6.8680467848446245,9.599150711225608,3.593785,7.940202,0.7903819999999999,2.784238,3.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 22:00:00,6.407865310892288,11.340776850297225,3.701284,6.682089,2.973585,5.767665,4.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02 23:00:00,7.706340103065635,10.92440970716683,2.580531,5.406681,3.479158,5.403259,4.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 00:00:00,7.050841242289312,8.945408000960333,1.766165,3.689581,3.211999,5.12284,4.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 01:00:00,7.635285042000866,4.602220490800712,1.126359,2.521777,0.024877,1.316,2.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 02:00:00,7.786116040043072,2.186387679092164,0.0,0.110855,0.3480789999999999,0.929007,1.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 03:00:00,8.032989951545073,1.1699807354150398,0.4548419999999999,0.471566,0.050202,0.5563629999999999,0.7000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 04:00:00,7.322201456214476,6.216734107951819,1.164864,1.455142,2.494641,3.787519,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 05:00:00,7.256482394675149,4.998310410213258,1.339635,1.250934,0.0,1.102123,1.0,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 06:00:00,7.273133736556508,6.983604196293578,0.202533,0.360981,0.506162,0.612839,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 07:00:00,0.1484493981921248,3.219182138961713,1.676969,4.15812,1.001221,1.251946,0.7000000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 08:00:00,6.880699984407425,7.790268629348861,3.068263,6.64644,0.0,0.327245,1.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 09:00:00,6.070125993321133,15.418910429143152,3.10488,5.309421,0.0,0.0,1.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 10:00:00,5.485005940970332,7.317669165010251,0.5766939999999999,2.139738,5.086694732642942,6.181895411577208,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 11:00:00,5.530780383515529,6.237025545839318,0.988997,2.860398,4.884558937285653,5.920534436523849,1.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 12:00:00,6.544448617950232,8.090107654313398,1.424593,4.052705,1.412875,2.755158,1.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 13:00:00,1.131106,2.258455,0.0,2.705786,0.0,1.005244,1.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 14:00:00,3.973051,4.745474,0.413705,3.617537,1.104889,2.478521,1.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 15:00:00,4.3540600000000005,4.898035,1.862893,4.566453,3.490255,5.380076,1.0,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 16:00:00,0.54884,1.099858,3.312814,6.257682,3.878611,5.525385,1.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 17:00:00,0.869683,1.544434,0.3323649999999999,2.166841,3.562328,4.993157,1.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 18:00:00,4.584962,4.873666,0.0,0.938786,1.552779,2.827037,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 19:00:00,1.917322,2.620436,2.80598,4.310438,1.532729,2.767487,1.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 20:00:00,6.548519,6.9456430000000005,2.153665,2.662405,3.645391,4.960428,1.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 21:00:00,6.142632,6.582119,2.341606,3.307346,3.197862,4.553878,1.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 22:00:00,1.54579,2.21025,0.0,0.0,2.489853,3.805459,1.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03 23:00:00,0.0,0.444718,0.99925,2.272589,1.358612,2.77923,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 00:00:00,3.07142,4.419722,2.377189,3.693273,1.843162,3.083269,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 01:00:00,3.239208,4.608826,0.965862,1.8976,0.0,0.0,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 02:00:00,4.348836,5.088483,2.937743,3.764166,0.0,0.0,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 03:00:00,1.579959,2.278066,0.0,0.025893,0.0,0.0,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 04:00:00,0.0,0.4960509999999999,1.066061,1.385171,0.0,0.0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 05:00:00,0.0,0.0,2.298305,2.483879,0.0,0.4561469999999999,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 06:00:00,0.0,0.0,0.2982249999999999,0.634817,0.560527,0.528907,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 07:00:00,0.0,0.0,1.404898,2.569045,3.189493,4.014817,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 08:00:00,0.0,0.0,2.109316,3.259807,1.966216,3.1061,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 09:00:00,0.0,0.0,0.939952,3.3995,1.480386,2.61935,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 10:00:00,2.049987,2.378812,3.936199,9.031514,0.778952,1.790376,0.7000000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 11:00:00,3.933383,4.046365,3.25533,6.707518,2.214141,3.853466,1.0,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 12:00:00,0.0,0.0,1.490483,2.321963,3.585296,5.546311,0.7000000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 13:00:00,1.699116,2.204642,4.032092,5.05127,2.567461,4.894902,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 14:00:00,5.154958,5.848906,0.174338,1.617006,5.23221,6.639271,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 15:00:00,2.548539,3.601002,0.853946,2.355201,3.286254,4.576057,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 16:00:00,6.183245,6.827909,2.667459,4.144386,3.740006,5.26417,2.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 17:00:00,1.777679,2.250815,2.645321,3.527761,5.578944,7.566129,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 18:00:00,0.0,0.0,1.775252,1.798373,3.15898,4.243551,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 19:00:00,0.0,0.001277,3.447383,4.144289,2.387398,2.857723,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 20:00:00,0.0,0.090018,5.146442,6.404972,1.457345,2.252781,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 21:00:00,2.39817,3.068172,5.507814,6.530044,0.7585689999999999,1.231511,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 22:00:00,2.385333,3.162969,4.008592,4.666853,3.072154,3.551945,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 23:00:00,2.294672,2.406535,0.6982379999999999,0.920221,3.780038,4.12477,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 00:00:00,1.301861,1.622567,1.020566,1.26249,1.5908449999999998,2.849606,0.7000000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 01:00:00,1.378885,1.73015,2.609383,2.934023,1.943994,2.483763,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 02:00:00,2.870725,2.896403,1.7756539999999998,2.050535,0.325972,0.435921,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 03:00:00,2.380259,2.923999,3.065401,3.393785,1.441115,1.584432,0.9,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 04:00:00,2.841457,3.14737,1.642313,1.5446879999999998,0.8703329999999999,1.398737,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 05:00:00,2.277872,2.43845,0.735514,0.8400329999999999,1.521134,1.523362,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 06:00:00,0.1063949999999999,0.281771,1.913166,2.266872,1.794824,2.267182,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 07:00:00,0.0,0.0,0.1108789999999999,0.535167,1.67423,1.998274,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 08:00:00,0.0,0.0,0.995374,1.399211,1.666001,2.432886,0.7000000000000001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 09:00:00,0.139031,0.817345,0.3259019999999999,0.498696,1.131326,2.07363,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 10:00:00,2.227263,2.668275,3.884269,4.867271,3.850818,4.499804,2.7,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 11:00:00,6.837408,7.156374,4.199433,5.718004,4.736989,5.763143,3.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 12:00:00,5.655817,6.786916,3.352059,5.061889,3.762238,5.149572,4.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 13:00:00,2.730032,4.553491,3.675063,5.151462,4.751855,6.751987,5.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 14:00:00,6.04939,7.156416,6.071596,7.790446,5.3139520000000005,7.123132,5.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 15:00:00,5.743809,7.302214,8.698497,13.157523,4.356536,5.853671,6.1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 16:00:00,8.131229,9.805595,5.222742,8.319302,5.342952,6.668872,7.3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 17:00:00,4.506896,6.078651,5.11007,7.683407,5.751601,7.283249,9.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 18:00:00,5.121053,6.378868,5.9381,7.270318,4.875405,6.414188,8.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 19:00:00,6.651667,7.426375,5.284627,6.52704,5.008253,6.212651,7.3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 20:00:00,2.575977,3.388624,5.948475,7.076014,4.539631,5.507303,7.4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 21:00:00,3.664579,4.358386,5.323,6.413653,3.821157,4.708109,5.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 22:00:00,2.405733,2.964389,4.762235,5.491081,3.490856,3.9276,4.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05 23:00:00,4.347002,4.739443,2.309352,3.036391,3.157995,3.155786,3.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 00:00:00,3.79087,4.527898,3.821507,4.133844,1.899512,2.516383,3.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 01:00:00,2.29886,3.154191,2.080328,2.282177,2.214466,2.966728,2.0,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 02:00:00,0.048458,0.745296,1.103479,1.526038,2.562153,3.188492,2.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 03:00:00,0.0,0.0,0.896497,1.172582,1.917279,1.953898,1.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 04:00:00,0.0,0.0,1.381812,1.275252,0.8682789999999999,1.079238,0.9,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 05:00:00,0.024665,0.768964,0.73118,0.579572,0.0,0.103213,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 06:00:00,1.054379,1.09274,2.181304,2.419467,2.365371,2.755344,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 07:00:00,0.670016,1.058658,0.3478139999999999,1.1106,1.422231,1.783966,1.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 08:00:00,0.171587,0.814766,0.0,0.0,0.720567,1.288725,0.9,0.7000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 09:00:00,0.0,0.0,1.464272,2.862844,0.970363,1.511588,1.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 10:00:00,0.671863,1.739199,1.845351,2.743677,2.022126,2.642453,1.6,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 11:00:00,2.342123,3.229288,1.828262,3.282645,1.743521,2.780461,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 12:00:00,4.41896,5.448848,2.711027,5.240019,1.527964,2.762633,2.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 13:00:00,5.334734,6.23688,2.547468,4.026116,2.005805,3.185939,2.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 14:00:00,3.904132,4.830323,3.246892,5.359145,2.088558,2.910371,3.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 15:00:00,3.183518,6.179118,5.54175,8.011637,2.463215,4.880061,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 16:00:00,3.711966,7.836699,4.710358,9.415665,2.16468,6.214575,5.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 17:00:00,1.104622,2.866122,4.721375,8.333802,1.494497,3.896306,2.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 18:00:00,0.0,1.430929,2.894152,5.309299,0.5823539999999999,2.388669,1.8,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 19:00:00,5.796664,8.212857,1.147924,4.214135,5.081677,7.754217,2.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 20:00:00,1.887074,7.885194999999999,2.73311,8.75913,5.689305,11.742324,7.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 21:00:00,4.603823,11.370817,5.360273,10.026546,7.049512,14.009946,9.8,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 22:00:00,0.298327,6.464653,2.9947600000000003,7.87067,6.412657,11.431529,7.2,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06 23:00:00,1.110242,6.387434,2.215818,7.364654,5.581294,9.669825,6.4,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 00:00:00,3.680131,9.395895,3.901327,10.211409,4.91258,10.18144,7.2,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 01:00:00,4.213274,9.723817,2.773071,8.874841,4.925513,10.49269,7.4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 02:00:00,6.289271,11.78523,2.028798,7.518901,2.715112,7.990201,7.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 03:00:00,1.251996,6.312812,2.049482,7.588098,3.815008,8.642072,6.4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 04:00:00,2.558805,6.300805,2.072397,7.064421,1.737062,4.5708210000000005,5.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 05:00:00,0.0,0.0,1.328406,5.633949,1.712717,3.200423,2.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 06:00:00,2.378076,4.049229,2.367945,7.355567,1.243446,3.289548,2.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 07:00:00,0.0,1.586602,4.108763,10.942929,1.659528,3.89811,2.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 08:00:00,0.0,2.351839,5.305705,10.231749,1.155326,3.276159,2.7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 09:00:00,2.427272,5.559351,4.02974,8.674609,4.039218,6.444044,3.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 10:00:00,4.489737,8.029153,5.647498,11.154998,3.667689,8.499048,4.4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 11:00:00,2.027513,6.100269,4.24402,8.4898,3.677969,8.595418,5.6,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 12:00:00,2.53026,6.863968,5.184688,10.881077,4.238228,7.341601,5.9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07 13:00:00,4.253534,7.829975,4.493933,17.969471,7.062293,11.661288,5.7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
